리뷰내용,평점,학기,전공트랙,과목코드,과목명,교수명,강의ID
"수업은 그냥 무난해요 
과제나 이런건 그냥 하면 되는 수준이고 
성적도 그냥 적당히 하니까 a+ 나왔어요 
근데 수업에서 뭔가 배워간다?? 는 잘 모르겠습니다",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"시험 난이도 평균
기말 프로젝트 좀 빡셈
거의 정시에 끝내주심
팀플은 보통 2인1조인듯 원하는 친구랑 가능
과제는 상당히 많은편",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"이걸 왜 들음? 자꾸 썰려서 다시 쓴다
매주 토론 과제있고 팀플있고 팀플 중간 보고서 기말 보고서 작성해서 영상 제작 후 유튜브에 업로드 해야함 동료평가있고 하여튼 할 거 존나 많음",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"제 기준 어렵진 않았는데 할게 정말 많아서 귀찮았던 수업입니다. 특정 분야에서 무난하게 자기가 원하는걸 자유롭게 구현해낼 수준의 학생이 듣는다면 여유롭게 들을 수 있을 것 같고 그게 아니라면 힘들 수도 있습니다. C++은 컴공의 필수 언어이므로 모르면 나중에 여러모로 힘든 언어이긴 합니다. 평소 프로그래밍에 자신이 있는 분은 가볍게 들으시면 될 것 같고, 자신이 없는 분은 과제가 엄청나게 많으니 고민을 하고 수강하시는게 좋을 것 같습니다. 교수님이 수업 중간에 딴얘기를 많이 하시는데 이때 자기 할거 하시면 좋을것 같아요",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"열정적으로 가르쳐주시는 교수님. 과제가 많은만큼 과목자체도 엄청 중요하고, 이렇게까지 공부시키는데 실력이 안늘수가 없다. 다른 교수님들은 교재의 절반만 진도빼는데 이분은 한권 다 설명해주시고 친절하게 가르치심...이런교수님 또 없음. 강추...",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"✔️비대면수업
진도가 빨라서 책 한 권은 뚝딱
C++언어 자체가 어려운 듯
과제도 많고 토론도 매주 있고 시험 두 번보고
기말때는 팀플도 해야 됨:)
난 팀플 재밌었고(팀플발표영상도 찍어서 올려야 됨)
생각보다 다른 사람들 수준이 실망스러워서
시험 망쳤는데 성적 잘나옴🙃",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
너무너무 힘들었습니다 ..... 지금 기말 프로젝트 끝내고 오는 길입니다 기말때가 젤 빡세요 시험도 있고요..  열정적인 사람이라면 하고 아니면 피하십쇼 매주 코딩과제(2~3문제)+토론 있습니다,,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
언어과목이 다 그렇겠지만 어려움.. 그래도 쉽게 알려주시려고는 하심 내가 모를 뿐 ㅋㅋ.. 과제 매주 있고 시험도 중간 기말 다 치면서 기말 플젝까지 하는데 기말쯤엔 많이 빡쌨음..,,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"도망치세요.. 기말 팀플 있고,, 과목 자체가 어려운 것도 한몫하는데 매주 과제랑 토론있음 ㅋㅋ,, 수업은 열심히 집중해서 들으면 따라갈만 해요 근데 기말 팀플 진짜 너무 힘들었고 그거 하고 중간,기말도 봐서 시간을 많이 정말 마아아않이 투자해야했음",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"오.. 음.. 
매주 과제, 토론
시험 두번
기말프로젝트 3회나눠서 제출
어렵진않고 배울것도 많았는데
왤케.. 왤케임....",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"언어에 대한 열망이 깊고 심한 사람 추천
아니면 ㅎㅎ;",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"* 전 예전에 Java를 수강한 뒤에 이번에 C++을 들은거라 전체적으로 내용이 매우 어렵진 않았습니다. 그래서 과제를 자주 내주시긴 하지만 정작 내가 배우는 게 별로 없다는 느낌도 좀 들었습니다. 그렇지만 또 세세한 디테일은 Java랑 달라서 종종 손이 가는 부분들이 분명히 있었습니다. 

* 책 자체가 C++ 입문자를 위한 강의이기 때문에, 이전에 Java를 수강했거나 그 외에 다른 객체지향 언어를 배운 경험이 있다면 이 강의에서 배우는 내용은 독학으로도 충분할 것 같습니다. 엄청 빡세다는 수강평을 들어서 전 매우 심화된 내용을 많이 배울 줄 알았는데 더도말고 덜도말고 딱 책에 있는 내용만 배웁니다. 대신 이 강의 그리고 과제 다 소화하면 C++ 을 어느 정도 자유자재로 다룰 수 있게 된다고 제가 보장합니다.

* 책은 처음부터 끝까지 진도 다 나갑니다. 교수님 수업 중간중간에 삼천포로 이야기 새는 경우가 종종 있습니다. 기말프로젝트는 수업시간에 배운 내용을 많이 사용하길 원하시는 의미로 GUI 로 하지 말고 Console로 만들라 하십니다. 그래서 예전보다 난이도가 많이 내려간 듯 합니다. 예전에 이 강의 들었던 선배들이 만든 기말프로젝트 보니 장난 아니더라고요. 프로젝트 주제도 난이도를 정해주십니다. 난이도는 다른 과목들에 그렇게 부담 안 가는 선입니다. 학점도 이번학기부터는 다 + 붙여주셨다고 들었습니다.

* 이러나저러나 C++은 컴공 필수과목이므로 전공에 관계없이 ICT학부라면 모두들 수강하길 추천합니다.",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
힘들지만 배우는게 많은 수업... 다만 불만인건 성평등국가 10위인나라에 여자가 불리하다 여자한테 잘해줘야한다 같은 말을 무논리 무증 지껄임... 전형적인 꼰대세대의 내로남불 남여차별은 그세대가 다 해놓고 2030세대한테 책임전가하는꼴. 임금차별통계 논파된지 너무오래된건데 수식이나 그래프설명하시면서 그런거는 찾아보지도 않나 의문이듦. 그런것에 반박하면 전부 커뮤니티사람으로 몰아가는데 공대교수가 아무런 이성적인 판단없이 앞뒤안가리고 내로남불하는꼴은 아주 꼴사나웠음.,,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
배우는게 많아서 너무 좋으나 조금 빡샘... 수업시간 칼같이 지키시고 일찍 끝내주고 이런건 없음.. 과제량도 상당함..,,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
진짜 자기가 공부하겠다 마음먹고 각잡고 할 사람한테만 추천합니다. 저는 진짜 많이 배워가는 것 같아서 좋았어요.,,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"자기가 진짜 c++ 잘하고 싶다.
강의 안놓치고 빡세게 공부해서 교수님 말씀 다 따라갈 수 있다.
이런 자신 있으신 분들은 교수님 방식 다 소화해내면 유의미할 정도로 언어 능력 향상되긴 합니다
그럴 자신 없는 분들은 신청하지 마세요 다른 과목 공부도 해야되는데 일주일의 전부가 여기 투자됩니다 ㅡㅡ",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"피할 수 있다면 피해라.
굳이..?

라는 말이 적격인 교수님..ㅎ",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
부디 지옥의 문에 발을 들이지 말게나 젊은이여......,,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
"매주 과제에 그 과제가  C++ 처음 듣는 사람이 
해결할수 있는 수준이 아닙니다.
팀프로젝트도 있는데  개인이 할수도 있지만
시간도 많이 잡아먹고...
개인적으로 시간이 안 맞아서 들었지만
C++는 다른 교수님 수업 들으세요",,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
듣지마세요...제발...듣지말아요.........,,,알수없음,0367201,C++프로그래밍,곽노윤,1231092
매주 과제가 있는데 수업을 들으면서 풀 수 있는 수준이나 개인적으로 공부하면 충분히 풀 수 있는 수준입니다. 과제로 인해서 코딩 실력을 늘릴 수 있고  시험은 중간 기말 2번 있고 손 코딩 시험입니다.,,,알수없음,0367203,C++프로그래밍,최미영,2563208
"수업은 정말 열심히 잘해주심
매주 적당히 할만 한 과제 내주셔서 복습에 좋음

시험은 단순 암기인게 좀 아쉬움

그래도 수업에서 배워갈 건 많음",,,알수없음,0367203,C++프로그래밍,최미영,2563208
"일단 최미영 교수님.... 정말 저학년들의 구세주 같으신 분임 
소스 코드 귀찮으실텐데 일일이 하나씩 다 짜서 설명 다해주시고 
처음부터 끝까지 학생들 신경 써주심... 학생기록부 적는 교수님 진짜 처음 봤고 
이런말 해도 괜찮은가 모르겠는데 되게 둥글둥글한 곽노윤 교수님 스타일이셨음..
제가 너무 게으른 놈이라 코딩에서도 버벅거리고 질문 못드려 너무 죄송 스러웠고
한주간 정말 c++ 잘 배웠던 것 같습니다 감사합니다 교수님",,,알수없음,0367203,C++프로그래밍,최미영,2563208
"교수님 너무 친절하시고 열심히 강의하십니다. 
수업을 듣는 내내 기분이 좋습니다. 아침이라 조금 졸아서 교수님께 죄송한 마음이 있습니다.",,,알수없음,0367203,C++프로그래밍,최미영,2563208
뒤로 갈 수록 어렵지만 ppt 그대호 외우면 점수 잘 나옴,,,알수없음,0367203,C++프로그래밍,최미영,2563208
"좋음
ㅏㄱ로ㅛㅛㅕㅓㅕㅕㅛㅓㅕㅛㅗㅗㅗㅗㅗㅓㅓㅗㅓㅓ",,,알수없음,0367203,C++프로그래밍,최미영,2563208
"교수님이 좋으세요 백석톡도 잘 확인해주세요
그런데 뒤로 갈수록 어려워서 집중 안하면 수업 따라가기 어려워요 싱글프로젝트라는 과제도 1~2주에 한개씩은 있습니당 그냥 배운 거 응용해서 코딩하는 과제라 그렇게 어렵지는 xx",,,알수없음,0367203,C++프로그래밍,최미영,2563208
출석은 잘 해주시는데 시험이 살짝 어려워서 수업을 잘 들어야 해요.,,,알수없음,0367203,C++프로그래밍,최미영,2563208
"교수님이 수업을 너무 잘해주심 
수업때 잘듣고 과제만 혼자 힘으로 풀어보면 시험은 진짜 잘 볼수 있음 좀만 노력하니까 a+나왔어요",,,알수없음,0367203,C++프로그래밍,최미영,2563208
"시험이 많이 어려움 평소에 공부를 해야함
중간에 놓치면 따라가기 쉽지는 않음 출석도 잘해야함",,,알수없음,0367203,C++프로그래밍,최미영,2563208
교수님께서 학생들의 의견을 반영 많이 해주시고 싱글 프로젝트를 통해 코딩 실력을 키울 수 있습니다 !,,,알수없음,0367203,C++프로그래밍,최미영,2563208
입문자 수준에서 알기쉽게 설명 잘해주시고 싱글프로젝트 열심히 하시면 실력 쑥쑥 늡니다 코딩실력향상에 좋은 수업입니다 대신 열심히 수업들으셔야합니다,,,알수없음,0367203,C++프로그래밍,최미영,2563208
수업에 설명해주시고 바로 코딩도 시키기때문에 실력 빨리늘고 매주 과제가 있긴한데 코딩실력 오른다고 생각하면 좋은수업인듯,,,알수없음,0367203,C++프로그래밍,최미영,2563208
차근차든 수업 알려주셔서 어려운 점 없고 완전 공부하기 좋은 강의입미다!!!!! 강추,,,알수없음,0367203,C++프로그래밍,최미영,2563208
수업강의속도가 생각보다 빠르고 독학으로 배우는 느낌이라 c++을 여기서 배워야지! 라는 생각으로 들으실 분들은 어려울 거 같음,,,알수없음,0367203,C++프로그래밍,최미영,2563208
"과제 내고 출석해도 시험 못보면 F 받음 백지로 내지 않았어도.
시험 공부 안 하는 사람은 다시 생각해보셈 절대평가임",,,알수없음,0367203,C++프로그래밍,최미영,2563208
갓미영 교수님 수업 안 들으면 손해 본인이 수업 풀 집중하고 잘 따라가기만 하고 복습 잘하면 수업은 재미있습니다. 3시간 대면 1시간 사이버였고 3시간중 1시간 20분가량 수업하고 쉬었다가 호명 출석하고 3교시 끝나기 20~30분전 끝내주셨습니다. 시험은 수업 실습 코딩 외워서 빈칸 채우기식입니다. 암기나 이해력이 높다면 좋은 학점 받으실겁니다. 출석은 반드시 다 하세여!,,,알수없음,0367203,C++프로그래밍,최미영,2563208
"듣지마 가르쳐 주는 것도 몇 개 없고
걍 독학을 해야 되는 과목임.
자판 실력 늦으면 더더욱 비추",,,알수없음,0367203,C++프로그래밍,최미영,2563208
"섬세한 개념 설명+적절한 예제와 실습문제로 진행하셔서 꼼꼼히 배워보고 싶다! 하면 듣는걸 매우 추천함. 깔끔한 수업 진행으로 수업 준비에 신경을 많이 쓰시는구나 싶은 교수님임.
매주 과제가 있긴한데 그렇게 오래 걸리진 않고 시험도 수업내용 그대로 나오는데다가 절대평가라서 열심히만 하면 실력도 늘고 정직하게 학점까지 받을 수 있음!",,,알수없음,0367203,C++프로그래밍,최미영,2563208
"이런 교수님이 많아져야한다고 생각합니다
과제가 많은 편이긴 하지만 모두 도움 되는 과제입니다",,,알수없음,0367203,C++프로그래밍,최미영,2563208
공부 하는 사람만 듣는걸 추천함 과제도 꽤 있는 편,,,알수없음,0367204,C++프로그래밍,이현섭,2275609
그렇게 빡빡하지도 않고 설명도 잘 해주셔서 좋았던 수업같음,,,알수없음,0367204,C++프로그래밍,이현섭,2275609
재대로 공부하고 싶다면 무조겈 듣는 걸 추천 합니다.,,,알수없음,0367204,C++프로그래밍,이현섭,2275609
